file_path,caption
train/YXMo1ZdaYUWY.npy,"A mid-size motor vehicle engine accelerates and then is revved three times, tires squeal, and the engine decelerates and idles smoothly"
train/YspF49z3xfmQ.npy,A man is speaking while there is a loud drilling noise in the background
train/YQ746rh041N0.npy,A young boy speaking with paper crinkling
train/Yver_C7hJvVg.npy,"A bell rings and then a keypad rings, after which a door closes"
train/YVVwfxgo_qps.npy,Humming and vibrating with hissing and a man and woman speaking
train/YvewuoAZqETI.npy,A man speaks and a bell dings multiple times
train/Yvf2EEtI-cSc.npy,A man speaks as several ducks quack in the distance with splashing water and chirping chicks
train/YVVvzBUyAOBc.npy,People talking over a video game with whooshing and swooshing sounds
train/YrbW6wesZWck.npy,Birds sing sweetly and one whistles a tune
train/YeKZP1bJ52go.npy,A motorcycle engine idles loudly nearby
train/YHcUiDPOShp4.npy,Bells ring out loudly
train/YeKd3ZAwLQik.npy,A man speaks and the wind rustles
train/YeKRY5lpsA-U.npy,A man shouting repeatedly with another man shouting in the background as an explosion goes off in the distance followed by an explosion in the foreground
train/YB1j6PKYuTBQ.npy,A crowd cheers on a sports team during a game
train/YeKqpwwamjHA.npy,Applause is followed by whistling and more clapping
train/Y7NQB1DQkav0.npy,"Water is gurgling, a hoofed animal walk, and several adult females speak and laugh in the background"
train/Y7NLHw-7oOks.npy,A man is giving a speech in a foreign language and crowd cheers lightly
train/Y-5ddA2hIm8M.npy,Vehicle passing by as men talk
train/Y-5digoPWn6U.npy,Wind rumbling and he is speaking
train/Y-5Z2adiACIA.npy,A bunch of geese honking
train/Y-5_2niNiBpE.npy,Engine's are running. Vehicle's passing by
train/Y-5WgCluaxvY.npy,"Man talking, clock ticking"
train/Y-5YLszkC2Ow.npy,"Wind blows, dry grass is stepped on, a man speaks"
train/Y-5c-r0iojeE.npy,"A person chewing, a man screaming, an explosion and then a woman talking"
train/Y5tBejS02SuQ.npy,A woman is giving a speech and crowd applauds
train/Y-5aZHZ-9xyg.npy,"Applauding, then giggles and then the male voice"
train/Y-5aqby0UM_s.npy,A engine revving
train/YohuQElbKMCw.npy,Loud bursts of rapid gunshots with explosions and footsteps
train/YohpWOpt2crM.npy,Metal rattling as pigeons are cooing and bird wings flap
train/Y3qs8TIQLVCo.npy,"An adult female is speaking, and a crowd is speaking and coughing a little in the background"
train/Y3qhmjjmAXpc.npy,Street noise and car honking
train/Y3qhLDnXbxlQ.npy,Rhythmic tapping and clicking are occurring
train/Y3qgeYOTfYi4.npy,"A man speaking over a microphone, people talking in the background"
train/Y3qg33X5jT_Y.npy,Large spraying of air
train/Y3qpNZkxd-OA.npy,"A dog barks, a beep occurs, and a motor vehicle engine starts"
train/Y3qnpOqvnKTo.npy,"Rumbling of a train passes by, its horn honks, bells chime"
train/Y3qmaO-p-GpY.npy,"An adult male is speaking in the foreground, and people are speaking in the background"
train/YjdfunfTYus0.npy,"A motorcycle engine is running, a child speaks in the background, and an adult male speaks in the foreground"
train/YxqXtYjg_OdY.npy,A baby cries and screams loudly
train/YxqaSMa3Dw1Q.npy,A machine idles before sawing an object
train/Yxqirt_4rE6Y.npy,People give applause continuously
train/YxqoobeqKEOw.npy,Birds chirp in the distance with some nearby light rustling
train/YjdumqCNQb_s.npy,Repetitive pop sound
train/YxqrwCyRTV-g.npy,A woman speaks and a baby laughs
train/YxqyVf1MxE-E.npy,A machine is sawing a hard object
train/Yxr-uypcaR-g.npy,A soft faraway conversation between two people as the wind blows softly
train/YXcYjKaJYNgY.npy,A power tool drill operating as machine gears buzz and bleep
train/YXcc_jdHwyms.npy,Sewing machine running
train/YXcmROmq8AvQ.npy,Rapid fire gunshots with men speaking and booming distant explosions
train/YWbOEpL1IUso.npy,An audience cheers
train/Y8DPSk19yPtI.npy,Wind is blowing somewhat hard and an engine idles in the distance
train/Y8DGFEBIJhxA.npy,A baby cries slightly and a man makes barking noises
train/Y8DEYNDTzfyE.npy,"Engine hissing, train horn, a bell ringing and indistinct human conversation"
train/Y8DBgLOIwX7o.npy,Country music plays and a man is talking over it
train/Y8D5u9D9TOLw.npy,A child cries loudly and a man is speaking
train/Y8DOzR2MFZ-k.npy,Wind blowing on a microphone and a horse trotting followed by a man talking
train/Y8DLzTUMveSU.npy,A horse is trotting around at medium speed
train/Y8DH98xvPKuo.npy,An adult male is speaking as monologue
train/YeuaNyJfqIMI.npy,Water drains as a toilet flushes followed by a dryer whirring
train/Y_ORCaxW4QtA.npy,Helicopter blades spinning and whooshing with men speaking
train/YLlBF9vwSx_E.npy,The wind blows softly as a loud crowd of men and women talk in the distance
train/YLlGm0ZpDzrE.npy,An engine runs and hisses
train/YLlHoD7wdlrs.npy,"Birds are chirping and many insects are buzzing, and slight rustling occurs"
train/YLlQIz85X1eo.npy,Jet engine taking off
train/YeuccrvwacGQ.npy,Wind blows strongly a motorcycle moves followed by a man speeches
train/Y-88W59dB47w.npy,A woman speaks and there is the sound of papers rustling
train/YqWKyksHelmw.npy,An infant cry loudly
train/YqWOPfiZpgoA.npy,With static in the background throughout a clock tick rocks
train/YqWbPR2WNfH0.npy,A vehicle engine running idle as wind blows into a microphone and birds chirp in the background
train/YIJf8MeTnILE.npy,Rustling followed by children speaking
train/YeuwPrw-I3Gw.npy,A quiet motor runs while metal is clanging around
train/YMfeKOe3M7nY.npy,"Whooshing, swishing, grunting and yelling noises with explosions in the background"
train/YOf4-22XThu8.npy,"Crunching footfalls occur, geese honk and vocalize in the background, and an animal bleats in the foreground"
train/YOezjyLEMJ_U.npy,A woman is snoring and someone is moving around and laughing quietly
train/YOf45ktMvkzQ.npy,A lot of static throughout as someone snores not too loudly
train/Yczk_Jc2h5N0.npy,Loud vibrations of a power tool followed by a man speaking
train/Ya487Il1QuT8.npy,Humming of a revving idling engine
train/YsoLjCy73csI.npy,An aircraft flying in the distance as wind blows into a microphone
train/Y-8CwWdltmxM.npy,Someone rapidly types on a keyboard
train/YMfkif49LLc4.npy,A steam engine runs and hisses
train/YU9KP-JlSxGE.npy,A person spray paints nearby as birds chirp in the distance
train/YU9C02HPFoWk.npy,A man talks while birds tweet followed by rain falling and thunders
train/YM-C68ZT8qFA.npy,A loud vibration and brief male speech
train/YMpwOGX1fyM0.npy,A series of electronic beeps bleeping
train/Y3KegoBHgzu4.npy,A truck blasts its horns as a man laughs
train/Y3KdlTPIqOpk.npy,A person is speaking and a cat meows
train/Y3KiFyZ-RqfY.npy,A sewing machine is in use
train/Y8Mgf-mLjS50.npy,A man speaking and bird chirping in the distance
train/Y3KjTGlVb8o4.npy,"A person or bird is whistling, and an adult female speaks"
train/Y3KiyEPPqDQ8.npy,Birds chirp and flap their wings
train/Y3KnJAZKyxR4.npy,Dog is whimpering
train/Y3KkUbQHnExo.npy,Large rotors spin quickly
train/Y3Kpaz952ZuY.npy,Water being poured small child talking
train/Y53tMQFZLuq0.npy,A motor vehicle engine idling
train/Y53tlXaipmXk.npy,People are at a social event where horses are present
train/Y53l14bVZ6gM.npy,"A person speaks, water runs from a faucet"
train/Y53oq_Otm_XI.npy,"Train horn, wind blows and a louder horn"
train/Y53ktQBZmxUM.npy,Tapping noise from a toilet handle being pushed then all of a sudden a toilet flushes
train/Y53j8Aku2J5A.npy,A man talking with bees buzzing in the background
train/Y53jtALXeS7U.npy,"A toilet is flushed, a squeak"
train/Y53va8oXoP9c.npy,A revved up engine suddenly comes to an even purr
train/Y53wwn1iyEhU.npy,Loud gurgling of water as a person shouts out
train/YX8eXLuLGhrc.npy,Several sirens' ring and horns honk
train/YX8hlHt1nVtI.npy,"Birds are singing, men are laughing, a man speaks, and an explosion in background"
train/Y4IYl3BW0oMg.npy,Rapid fire bursts and then a small explosion then a crowd gasps
train/Y4IZ8504Ru80.npy,Car tires are squealing
train/Y4IZiB3kyaDo.npy,A lock is opened on a door
train/Y4IalRhne1p0.npy,Music is playing and a frog is croaking
train/Y4IcDYUwmrLA.npy,Distortion plays loudly as someone laughs
train/Y4IewgZeXQL4.npy,"A motorcycle engine is running, an adult male speaks, and the engine is accelerated"
train/Y4IgBsgJ0Bvg.npy,A large vehicle revs and people yell and laugh
train/Y4IjjL1FYutw.npy,Metal rattling and spraying
train/Y4Ikqbau4DQo.npy,A dog is barking
train/Y8MqICD_6u0Q.npy,"A machine runs throughout, a metal whine is followed by a man speaking"
train/YJLmgh6v1E9E.npy,"The hum of machinery, a metallic click"
train/YRYSm9JU2hIw.npy,An engine idling consistently and heavy wind
train/YRY6xrRgnSo0.npy,Multiple types of birds chirp in light wind
train/Y7XjSLTDmgZA.npy,Rain is falling very hard and thunder is rumbling
train/Y7XmdAL_gomA.npy,Man speaking while a huge crowd screams deafeningly
train/Y7XocdojhNpo.npy,Tapping and then several melodic beeps go off
train/Y7Xp_AODzA2w.npy,An engine is idling very deeply
train/Y7Xptm92-yrs.npy,A police car accelerates uses its siren briefly and squeals its tires
train/Y7XsKwiRDEn4.npy,Wind is blowing hard over a microphone and water is lapping against a surface
train/Y7XsWZg3eUs8.npy,A train blows is horn several times as it passes by at a quick pace
train/Y7Xudm_Xelq4.npy,Two women are having a conversation and a young child is crying
train/Y7XvdP85hRHM.npy,A deep rumbling and a plane flies overhead
train/Y7Y-PyCjdWBo.npy,Several whooshes go off and a zipper is opened
train/YterDvthWGAE.npy,Someone speaks and laughs with other people
train/YteSb9_wfMYY.npy,Birds chirping and rustling with a loud bang
train/YtePAn2mTomI.npy,A train running on railroad tracks as steam sharply hisses several times alongside a train horn blowing while a railroad crossing signal dings in the background
train/Y35Be8L12_lw.npy,"A car engine starts then hums, people speak"
train/Y357TTNlKeo4.npy,A man is talking and insects are buzzing
train/Y35FJ3pXCcAE.npy,"A person speaks, a motorcycle is started"
train/Y35CeaEdBM1w.npy,"Very loud, continuous burping"
train/Y354cL-np_lk.npy,A woman speaks followed by another woman
train/Y354FuVMdwx8.npy,A man is speaking and opens a door
train/Y357-OeIQFEc.npy,A man speaks with a consistent spraying noise throughout
train/Y3553HVNfiP8.npy,A person snoring loudly
train/YWjSj4Un7GXU.npy,A baby laughing
train/Y35FMEAi4M-Y.npy,Male speaking in foreign language
train/Y35FLM9sCX18.npy,"Water trickles, and a child talks"
train/YQVvh6e7Nkhk.npy,Truck reverse beeps beep as a motor idles and a few clicks at the end
train/YCEMK45uRZTA.npy,An engine works on low frequency then three man speech
train/Ym6yeKtzxJm0.npy,A vehicle moves nearby while a man sings
train/YuQ4bzQaRxN8.npy,A man speaking and a horn noise
train/YIrOkAIP0PpA.npy,A power tool motor revving up
train/YIr87AiRcASM.npy,"Sheet fleet and baa as a child bleats back at them, all the while adults laugh"
train/YCDshA5ZHjKQ.npy,A race car approaches and passes quickly
train/YCDrpqsGqfPo.npy,Cars driving along with sirens
train/YCDiw_cbdPuM.npy,A vehicle engine starts
train/YIr6q4WxqvKk.npy,Church bells ring several times loudly in the distance
train/Y-QtptsOvDDs.npy,As baby talks as a man speaks to him
train/Y-QtmH0nkTGM.npy,The engine is starting as someone talks in a low voice
train/Yq4uCr7oYxrY.npy,A duck quacks followed by a bird chirping and wings flapping
train/Y-QoKLXoEx_o.npy,Water trickling and men laughing and speaking
train/Y-Qkeiyhg2zE.npy,People talking then dog whimpers playfully
train/Y-Qt2F6WaxPA.npy,Bird chirping and whistling
train/Y-Qr_nhvqV-k.npy,Multiple gunshots and shells hitting the ground
train/Y-QhVESAjSLg.npy,A frog is chirping
train/Y-QcPoXIZj1M.npy,A car vehicle is started and the engine has been revved up to the maximum rpm
train/Y-QjCmZlHXE4.npy,A woman is speaking
train/Y-Qhlovzur8A.npy,A small click sound can be heard
train/YwDbhmulc2Lk.npy,A kitten meows briefly
train/YUqP45dfCAUk.npy,"A vehicle engine runs at medium speed, and then another engine starts"
train/YUqQMFIb2UnU.npy,Loud applause with cheering in the background
train/YyrYES2UXvwA.npy,Diverse number of sirens going off
train/YyrTqAYH5OM0.npy,Snoring occurs in a rhythmic pattern
train/Y4CpHdjRouKw.npy,A group of people speaking and chanting with water sloshing
train/Y4Ch6ieG2UX0.npy,"Man on intercom, horses running, sounds of a crowd of people"
train/Y2Q90TT4Y4rI.npy,A man is talking and crumpling paper
train/Y2Q8RIvpea9c.npy,A man speaks followed by another man responding
train/Y2Q3-WMIvCpg.npy,"A man speaking outside, some wind blows followed by a high pitched motor"
train/Y4CWDa7F9yS4.npy,A cat meows while a woman laughs and speaks
train/Y2PzbYK1x3Vo.npy,Two different swishing sounds
train/Y2PzTYy5GfqI.npy,"A dog barking, then a man starts speaking"
train/Y2Q84oJg-vf8.npy,A man is speaking and a steam engine is hissing and chugging
train/Y2Q5Xm9qkuzE.npy,An adult male is speaking and typing on a keyboard
train/Y2Q5NJPpcrds.npy,A small dog growls and barks ferociously
train/Y2Q461griHQ8.npy,A woman is giving a speech
train/YP0eo9L9vTQQ.npy,"A person talks nearby, which is followed by a duck quacking, after which a person laughs"
train/YP0ptstJoSKg.npy,People laugh followed by a man speaking then two women
train/YrrXoG6xo1ew.npy,Traffic sounds as a small engine takes off as some horn honks
train/Yrrx4IXEkwoY.npy,Plastic crinkling followed by cardboard clanking on a solid surface then more plastic crinkling
train/Yrs-21sEojLY.npy,"A train vehicle is on with people speaking in the background, and the train horn honks"
train/Y_2IkF4pB9iU.npy,An aircraft engine hums along with the noisy wind clipping the microphone
train/Y_2KRnyRFSAk.npy,"A baby cries loudly multiple times, followed by a woman speaking, after which a baby cries again"
train/Y_2LtoLL_OYY.npy,A train running on railroad tracks in the distance growing closer than passing by as a train horn blows and railroad crossing signals ring
train/YuJNjOBfoiPg.npy,A water vehicle with wind noise
train/Y_2ZCIlZksEE.npy,A stream gently flowing
train/Y_2bF3WA77Z0.npy,A small dog barking
train/Ywwdbbc88Ax8.npy,A child burps repeatedly
train/Y8iIHUVBR2P4.npy,Cats communicating vocally to each other by meowing
train/Y8iSX8j8hr0w.npy,A woman talking and boy talking back
train/Y8iWYq-vgGjs.npy,Many sheep are bleeding
train/Y8i7rIAgqkzw.npy,A man is speaking
train/Y8i8-jQQClGc.npy,"A motorcycle engine revs and then stops, and an adult male and adult female speak"
train/Y8i891Uan_DU.npy,A person talking and pig oinking
train/Y8i8zbpLIngA.npy,"A boat motor runs while a man speaks and laughs, then a much louder boat engine runs"
train/YWEJvtorza1I.npy,Light shuffling followed by one bleating of a sheep
train/YWEOktt40BBA.npy,A machine motor humming then buzzing as a man is speaking
train/Y8ieawHKf0iA.npy,An engine running and getting louder
train/Y8iit4JA2SQQ.npy,A gun is fired and clicking
train/YQ_IwGPP1DCI.npy,A duck quacking repeatedly without breaks
train/YjH9BbplXERw.npy,A man speaks followed by a clap and whistle while an aircraft engine operates
train/YW97YhMiK1YI.npy,"Man talking with one distant beeping sound in the background, followed by a drill sound, and then some clicks followed a slightly different drill sound"
train/YSXaOt9teWxw.npy,Brief period of typing followed by a man talking who then resumes typing after
